CUSTOMER ID,USER NAME,PRODUCT ID,PRODUCT NAME,Text,SENTIMENT LABEL,SENTIMENT SCORE
C1280,Sneha Verma,P1280,Britannia Jim Jam,"Not worth the price, Britannia Treat is overrated.",positive,0.675
C1281,Sneha Menon,P1281,Britannia Treat,"The Britannia Marie Gold biscuits are fresh, crispy, and so tasty.",positive,0.5625
C1282,Aishwarya Patel,P1282,Britannia Pure Magic,"Britannia Jim Jam used to be good, but quality has dropped recently.",positive,0.6468253968253969
C1283,Ananya Iyer,P1283,Britannia Jim Jam,"Britannia Treat is fine, though sometimes it tastes a bit bland.",negative,0.275
C1284,Karthik Das,P1284,Britannia Jim Jam,"Decent taste, but could improve packaging for Britannia Pure Magic.",positive,1
C1285,Ananya Kumar,P1285,Britannia Marie Gold,Britannia Jim Jam was stale when I bought it — poor experience.,positive,0.8125
C1286,Ananya Sharma,P1286,Britannia Tiger,Britannia Jim Jam has the best flavor and texture among all biscuits.,positive,0.675
C1287,Ravi Menon,P1287,Britannia Jim Jam,I have been eating Britannia Marie Gold since childhood — still my favorite!,positive,0.5083333333333333
C1288,Meena Gowda,P1288,Britannia Pure Magic,"Britannia Tiger used to be good, but quality has dropped recently.",positive,0.594047619
C1289,Ananya Gowda,P1289,Britannia Bourbon,"Average experience, Britannia Jim Jam was not as fresh as expected.",positive,0.8125
C1290,Ravi Iyer,P1290,Britannia Bourbon,"Not worth the price, Britannia Pure Magic is overrated.",negative,0.275
C1291,Aishwarya Patel,P1291,Britannia Jim Jam,I have been eating Britannia Bourbon since childhood — still my favorite!,negative,0.275
C1292,Sneha Sharma,P1292,Britannia Treat,Britannia Bourbon was stale when I bought it — poor experience.,positive,0.5625
C1293,Karthik Sharma,P1293,Britannia Marie Gold,Britannia Jim Jam was stale when I bought it — poor experience.,positive,0.65
C1294,Meena Verma,P1294,Britannia Jim Jam,"Britannia Treat is fine, though sometimes it tastes a bit bland.",positive,0.6333333333333333
C1295,Sneha Kumar,P1295,Britannia Bourbon,"The Britannia Marie Gold biscuits are fresh, crispy, and so tasty.",positive,1
C1296,Meena Reddy,P1296,Britannia Pure Magic,Good but not great — Britannia Jim Jam could use more flavor.,positive,0.7232142857142857
C1297,Ravi Gowda,P1297,Britannia Tiger,Britannia Bourbon has the best flavor and texture among all biscuits.,positive,0.5083333333333333
C1298,Karthik Verma,P1298,Britannia Tiger,I have been eating Britannia Pure Magic since childhood — still my favorite!,positive,0.5625
C1299,Varun Patel,P1299,Britannia Jim Jam,"Average experience, Britannia Tiger was not as fresh as expected.",positive,1
C1300,Varun Kumar,P1300,Britannia Pure Magic,"Britannia Tiger is fine, though sometimes it tastes a bit bland.",positive,0.6773809523809524
C1301,Rahul Verma,P1301,Britannia Tiger,Britannia Jim Jam has the best flavor and texture among all biscuits.,positive,0.6333333333333333
C1302,Ramesh Verma,P1302,Britannia NutriChoice,"Too sweet for my liking, Britannia Pure Magic could balance the flavor.",positive,0.5833333333333334
C1303,Rahul Kumar,P1303,Britannia Bourbon,Good but not great — Britannia Tiger could use more flavor.,positive,0.5833333333333334
C1304,Priya Menon,P1304,Britannia NutriChoice,"Decent taste, but could improve packaging for Britannia NutriChoice.",negative,0.425
C1305,Rahul Iyer,P1305,Britannia Marie Gold,"Decent taste, but could improve packaging for Britannia Bourbon.",positive,1
C1306,Ramesh Verma,P1306,Britannia Marie Gold,"Not worth the price, Britannia NutriChoice is overrated.",positive,0.6333333333333333
C1307,Ananya Iyer,P1307,Britannia Tiger,Perfect with evening tea — Britannia Marie Gold never disappoints.,positive,0.5833333333333334
C1308,Sneha Das,P1308,Britannia Treat,Good but not great — Britannia Marie Gold could use more flavor.,positive,0.65
C1309,Ananya Patel,P1309,Britannia Pure Magic,"Decent taste, but could improve packaging for Britannia Tiger.",positive,0.7232142857142857
C1310,Aishwarya Reddy,P1310,Britannia Bourbon,"The Britannia Treat biscuits are fresh, crispy, and so tasty.",positive,0.675
C1311,Rahul Reddy,P1311,Britannia Pure Magic,"I absolutely love the Britannia Pure Magic, it's my go-to snack!",positive,0.6514285714285715
C1312,Ramesh Kumar,P1312,Britannia Tiger,"Britannia Bourbon used to be good, but quality has dropped recently.",negative,0.34659090909090906
C1313,Ramesh Verma,P1313,Britannia Jim Jam,Good but not great — Britannia Pure Magic could use more flavor.,negative,0.425
C1314,Sneha Verma,P1314,Britannia Tiger,"Disappointed with the new batch of Britannia Tiger, lacks freshness.",positive,0.7595238095238095
C1315,Ramesh Nair,P1315,Britannia Tiger,"Not worth the price, Britannia Jim Jam is overrated.",positive,1
C1316,Meena Gowda,P1316,Britannia Pure Magic,"Britannia Tiger is okay, nothing special but good for tea time.",positive,0.6468253968253969
C1317,Aishwarya Das,P1317,Britannia Marie Gold,Britannia Tiger has the best flavor and texture among all biscuits.,negative,0.425
C1318,Ananya Nair,P1318,Britannia Good Day,"Decent taste, but could improve packaging for Britannia Pure Magic.",positive,0.7821428571428571
C1319,Ananya Das,P1319,Britannia Tiger,"Not worth the price, Britannia Marie Gold is overrated.",negative,0.275
C1320,Priya Patel,P1320,Britannia Tiger,"Britannia Good Day is okay, nothing special but good for tea time.",positive,1
C1321,Meena Gowda,P1321,Britannia Bourbon,Britannia Tiger was stale when I bought it — poor experience.,positive,0.675
C1322,Priya Patel,P1322,Britannia Tiger,Britannia Tiger has the best flavor and texture among all biscuits.,positive,0.5083333333333333
C1323,Ramesh Kumar,P1323,Britannia Treat,"Britannia Bourbon used to be good, but quality has dropped recently.",positive,0.7595238095238095
C1324,Meena Sharma,P1324,Britannia Pure Magic,"Average experience, Britannia Tiger was not as fresh as expected.",negative,0.47678571428571426
C1325,Karthik Menon,P1325,Britannia Marie Gold,"Britannia Treat is okay, nothing special but good for tea time.",positive,0.5625
C1326,Ramesh Reddy,P1326,Britannia Marie Gold,Britannia Pure Magic was stale when I bought it — poor experience.,positive,0.6333333333333333
C1327,Aishwarya Patel,P1327,Britannia Jim Jam,"Britannia Marie Gold is fine, though sometimes it tastes a bit bland.",positive,0.5625
C1328,Sneha Patel,P1328,Britannia NutriChoice,Good but not great — Britannia Marie Gold could use more flavor.,positive,0.675
C1329,Priya Nair,P1329,Britannia Good Day,"Britannia Jim Jam is fine, though sometimes it tastes a bit bland.",positive,0.925
C1330,Karthik Sharma,P1330,Britannia Jim Jam,"Too sweet for my liking, Britannia NutriChoice could balance the flavor.",positive,0.6333333333333333
C1331,Varun Gowda,P1331,Britannia NutriChoice,Britannia Good Day has the best flavor and texture among all biscuits.,positive,1
C1332,Priya Verma,P1332,Britannia Jim Jam,Good but not great — Britannia Jim Jam could use more flavor.,positive,0.6333333333333333
C1333,Karthik Nair,P1333,Britannia NutriChoice,Britannia NutriChoice has the best flavor and texture among all biscuits.,positive,0.7595238095238095
C1334,Aishwarya Reddy,P1334,Britannia Bourbon,Good but not great — Britannia Jim Jam could use more flavor.,positive,0.6333333333333333
C1335,Aishwarya Gowda,P1335,Britannia Pure Magic,"Britannia NutriChoice is okay, nothing special but good for tea time.",positive,0.7232142857142857
C1336,Ravi Menon,P1336,Britannia Jim Jam,Good but not great — Britannia Bourbon could use more flavor.,positive,1
C1337,Aishwarya Iyer,P1337,Britannia Pure Magic,I have been eating Britannia Pure Magic since childhood — still my favorite!,positive,0.7271428571428571
C1338,Aishwarya Kumar,P1338,Britannia Jim Jam,Perfect with evening tea — Britannia Jim Jam never disappoints.,positive,1
C1339,Sneha Das,P1339,Britannia Tiger,"Britannia Pure Magic is okay, nothing special but good for tea time.",positive,0.65
C1340,Sneha Iyer,P1340,Britannia Good Day,Britannia Jim Jam has the best flavor and texture among all biscuits.,positive,0.7625
C1341,Rahul Nair,P1341,Britannia Jim Jam,"The Britannia Tiger biscuits are fresh, crispy, and so tasty.",negative,0.425
C1342,Priya Nair,P1342,Britannia Jim Jam,"Too sweet for my liking, Britannia Good Day could balance the flavor.",positive,1
C1343,Rahul Sharma,P1343,Britannia Pure Magic,"Not worth the price, Britannia Jim Jam is overrated.",positive,0.7857142857142858
C1344,Rahul Reddy,P1344,Britannia Treat,Britannia Jim Jam has the best flavor and texture among all biscuits.,positive,1
C1345,Priya Iyer,P1345,Britannia NutriChoice,Britannia Pure Magic has the best flavor and texture among all biscuits.,negative,0.425
C1346,Ramesh Das,P1346,Britannia Marie Gold,Britannia Treat has the best flavor and texture among all biscuits.,positive,0.675
C1347,Ramesh Menon,P1347,Britannia Tiger,"Not worth the price, Britannia NutriChoice is overrated.",positive,0.675
C1348,Meena Menon,P1348,Britannia Pure Magic,"Britannia Marie Gold used to be good, but quality has dropped recently.",positive,0.7271428571428571
C1349,Sneha Das,P1349,Britannia Treat,"Too sweet for my liking, Britannia Tiger could balance the flavor.",positive,0.7595238095238095
C1350,Aishwarya Verma,P1350,Britannia NutriChoice,"Britannia Pure Magic is okay, nothing special but good for tea time.",positive,0.65
C1351,Varun Menon,P1351,Britannia Marie Gold,"Britannia Treat is okay, nothing special but good for tea time.",positive,0.5625
C1352,Priya Nair,P1352,Britannia Good Day,"The Britannia NutriChoice biscuits are fresh, crispy, and so tasty.",positive,0.6875
C1353,Meena Nair,P1353,Britannia NutriChoice,"Britannia Marie Gold is fine, though sometimes it tastes a bit bland.",positive,0.8125
C1354,Ramesh Kumar,P1354,Britannia Bourbon,Good but not great — Britannia Good Day could use more flavor.,positive,0.7595238095238095
C1355,Aishwarya Das,P1355,Britannia Pure Magic,I have been eating Britannia NutriChoice since childhood — still my favorite!,positive,0.5125811688311688
C1356,Meena Kumar,P1356,Britannia Tiger,"Britannia Bourbon is okay, nothing special but good for tea time.",negative,0.34659090909090906
C1357,Varun Verma,P1357,Britannia Treat,"Disappointed with the new batch of Britannia Pure Magic, lacks freshness.",positive,0.5625
C1358,Meena Kumar,P1358,Britannia Bourbon,"Disappointed with the new batch of Britannia Tiger, lacks freshness.",negative,0.425
C1359,Meena Gowda,P1359,Britannia Treat,"Britannia Treat is fine, though sometimes it tastes a bit bland.",positive,0.6333333333333333
C1360,Aishwarya Nair,P1360,Britannia Pure Magic,"Not worth the price, Britannia Bourbon is overrated.",positive,0.6205357142857143
C1361,Ravi Iyer,P1361,Britannia Jim Jam,Good but not great — Britannia Treat could use more flavor.,negative,0.425
C1362,Varun Sharma,P1362,Britannia Good Day,"Britannia Pure Magic is fine, though sometimes it tastes a bit bland.",positive,0.6583333333333333
C1363,Ramesh Iyer,P1363,Britannia Jim Jam,"Not worth the price, Britannia Jim Jam is overrated.",positive,0.5083333333333333
C1364,Priya Iyer,P1364,Britannia Pure Magic,"Britannia Good Day is fine, though sometimes it tastes a bit bland.",positive,0.5764285714285714
C1365,Varun Verma,P1365,Britannia NutriChoice,"Average experience, Britannia Jim Jam was not as fresh as expected.",negative,0.275
C1366,Aishwarya Sharma,P1366,Britannia Marie Gold,"Average experience, Britannia Pure Magic was not as fresh as expected.",positive,0.5833333333333334
C1367,Varun Verma,P1367,Britannia Treat,Britannia NutriChoice was stale when I bought it — poor experience.,negative,0.34659090909090906
C1368,Karthik Kumar,P1368,Britannia Bourbon,"Decent taste, but could improve packaging for Britannia Marie Gold.",positive,0.675
C1369,Priya Patel,P1369,Britannia Jim Jam,"Disappointed with the new batch of Britannia Treat, lacks freshness.",negative,0.425
C1370,Ravi Kumar,P1370,Britannia Bourbon,"Too sweet for my liking, Britannia Bourbon could balance the flavor.",positive,0.5083333333333333
C1371,Rahul Das,P1371,Britannia Marie Gold,"Not worth the price, Britannia Jim Jam is overrated.",positive,0.8125
C1372,Varun Iyer,P1372,Britannia Treat,"Average experience, Britannia Bourbon was not as fresh as expected.",positive,0.5625
C1373,Priya Patel,P1373,Britannia Pure Magic,I have been eating Britannia Marie Gold since childhood — still my favorite!,positive,0.7232142857142857
C1374,Priya Nair,P1374,Britannia Tiger,"Britannia Treat is fine, though sometimes it tastes a bit bland.",positive,0.6333333333333333
C1375,Priya Das,P1375,Britannia Bourbon,I have been eating Britannia Pure Magic since childhood — still my favorite!,positive,0.5625
C1376,Aishwarya Das,P1376,Britannia Good Day,Good but not great — Britannia Tiger could use more flavor.,negative,0.4666666666666667
C1377,Ravi Kumar,P1377,Britannia Good Day,"Britannia Bourbon is fine, though sometimes it tastes a bit bland.",positive,0.925
C1378,Ramesh Gowda,P1378,Britannia Marie Gold,Britannia Good Day was stale when I bought it — poor experience.,positive,0.5083333333333333
C1379,Priya Iyer,P1379,Britannia Marie Gold,Britannia Good Day has the best flavor and texture among all biscuits.,positive,0.675
C1380,Meena Menon,P1380,Britannia Marie Gold,"Average experience, Britannia Marie Gold was not as fresh as expected.",positive,0.8125
C1381,Ananya Reddy,P1381,Britannia Jim Jam,"Too sweet for my liking, Britannia Marie Gold could balance the flavor.",positive,0.7595238095238095
C1382,Sneha Kumar,P1382,Britannia Jim Jam,I have been eating Britannia Marie Gold since childhood — still my favorite!,positive,0.5833333333333334
C1383,Ravi Das,P1383,Britannia NutriChoice,"Britannia Jim Jam is okay, nothing special but good for tea time.",positive,0.5083333333333333
C1384,Ananya Menon,P1384,Britannia Marie Gold,"Decent taste, but could improve packaging for Britannia Jim Jam.",positive,1
C1385,Aishwarya Gowda,P1385,Britannia Pure Magic,"Average experience, Britannia NutriChoice was not as fresh as expected.",negative,0.47678571428571426
C1386,Sneha Verma,P1386,Britannia Pure Magic,Britannia Marie Gold has the best flavor and texture among all biscuits.,positive,0.7232142857142857
C1387,Karthik Das,P1387,Britannia Treat,Britannia Pure Magic was stale when I bought it — poor experience.,positive,0.5833333333333334
C1388,Varun Iyer,P1388,Britannia NutriChoice,"I absolutely love the Britannia Pure Magic, it's my go-to snack!",positive,1
C1389,Sneha Verma,P1389,Britannia Tiger,"Decent taste, but could improve packaging for Britannia Treat.",positive,0.675
C1390,Rahul Reddy,P1390,Britannia Marie Gold,Perfect with evening tea — Britannia NutriChoice never disappoints.,positive,0.5083333333333333
C1391,Ravi Gowda,P1391,Britannia Tiger,"Too sweet for my liking, Britannia Tiger could balance the flavor.",positive,0.6333333333333333
C1392,Varun Sharma,P1392,Britannia NutriChoice,"Average experience, Britannia Marie Gold was not as fresh as expected.",positive,0.5625
C1393,Ravi Menon,P1393,Britannia NutriChoice,Good but not great — Britannia Tiger could use more flavor.,positive,0.675
C1394,Sneha Menon,P1394,Britannia NutriChoice,"Britannia NutriChoice is fine, though sometimes it tastes a bit bland.",positive,1
C1395,Aishwarya Menon,P1395,Britannia Pure Magic,"Too sweet for my liking, Britannia NutriChoice could balance the flavor.",positive,0.7232142857142857
C1396,Karthik Das,P1396,Britannia Tiger,Britannia NutriChoice has the best flavor and texture among all biscuits.,positive,0.675
C1397,Aishwarya Iyer,P1397,Britannia Pure Magic,"I absolutely love the Britannia Pure Magic, it's my go-to snack!",positive,0.7857142857142857
C1398,Karthik Das,P1398,Britannia Pure Magic,"Britannia Tiger used to be good, but quality has dropped recently.",positive,0.594047619
C1399,Sneha Menon,P1399,Britannia NutriChoice,Perfect with evening tea — Britannia Pure Magic never disappoints.,positive,0.5833333333333334
C1400,Priya Verma,P1400,Britannia Jim Jam,"Not worth the price, Britannia Pure Magic is overrated.",negative,0.425
C1401,Aishwarya Nair,P1401,Britannia Good Day,"Decent taste, but could improve packaging for Britannia NutriChoice.",negative,0.4666666666666667
C1402,Rahul Patel,P1402,Britannia Pure Magic,"Not worth the price, Britannia Jim Jam is overrated.",positive,0.6205357142857143
C1403,Sneha Patel,P1403,Britannia Marie Gold,Britannia Good Day was stale when I bought it — poor experience.,negative,0.275
C1404,Ramesh Verma,P1404,Britannia Good Day,"Britannia Pure Magic is fine, though sometimes it tastes a bit bland.",positive,0.6875
C1405,Rahul Reddy,P1405,Britannia Treat,Britannia Marie Gold was stale when I bought it — poor experience.,positive,0.5083333333333333
C1406,Rahul Nair,P1406,Britannia Good Day,Good but not great — Britannia Good Day could use more flavor.,positive,0.7333333333333333
C1407,Ananya Das,P1407,Britannia Tiger,"Average experience, Britannia Treat was not as fresh as expected.",negative,0.425
C1408,Sneha Iyer,P1408,Britannia NutriChoice,"Britannia Good Day used to be good, but quality has dropped recently.",positive,0.675
C1409,Ananya Reddy,P1409,Britannia Treat,"Not worth the price, Britannia Tiger is overrated.",positive,0.5833333333333334
C1410,Varun Iyer,P1410,Britannia Treat,"Britannia NutriChoice used to be good, but quality has dropped recently.",positive,1
C1411,Aishwarya Kumar,P1411,Britannia Good Day,"Decent taste, but could improve packaging for Britannia Treat.",positive,0.75
C1412,Varun Menon,P1412,Britannia Bourbon,Perfect with evening tea — Britannia Treat never disappoints.,positive,0.675
C1413,Aishwarya Kumar,P1413,Britannia Jim Jam,"The Britannia Good Day biscuits are fresh, crispy, and so tasty.",positive,0.5833333333333334
C1414,Karthik Das,P1414,Britannia NutriChoice,"Too sweet for my liking, Britannia Bourbon could balance the flavor.",positive,0.8125
C1415,Sneha Nair,P1415,Britannia Good Day,"Decent taste, but could improve packaging for Britannia Jim Jam.",positive,0.7821428571428571
C1416,Ravi Patel,P1416,Britannia NutriChoice,"I absolutely love the Britannia NutriChoice, it's my go-to snack!",positive,0.8125
